Data exported from Energy Quantified
https://energyquantified.com


;;;;;2025-07-30 12:00;2025-07-30 00:00;2025-07-29 12:00
;;;;;postfix;prefix;postfix
Date;TZ;DK1 Exchange Day-Ahead Schedule Net Export MWh/h H Actual;DK1 Exchange Day-Ahead Schedule Net Export MWh/h H Synthetic;DK1 Exchange Day-Ahead Schedule Net Export MWh/h H Backcast;DK1 Exchange Day-Ahead Schedule Net Export MWh/h H Forecast;DK1 Exchange Day-Ahead Schedule Net Export MWh/h H Forecast;DK1 Exchange Day-Ahead Schedule Net Export MWh/h H Forecast
2025-08-11 21:00;+02:00;;;;345.7;562.6;-317.9
2025-08-11 22:00;+02:00;;;;304.7;394.7;-436.7
2025-08-11 23:00;+02:00;;;;285.1;289.1;-326.8
2025-08-12 00:00;+02:00;;;;318.7;396.9;-393.7
2025-08-12 01:00;+02:00;;;;322.5;297.9;-501.4
2025-08-12 02:00;+02:00;;;;521.4;403.6;-459.7
2025-08-12 03:00;+02:00;;;;657;545.7;-453
2025-08-12 04:00;+02:00;;;;645;556.5;-529.2
2025-08-12 05:00;+02:00;;;;532.9;406.7;-703.9
2025-08-12 06:00;+02:00;;;;150.2;30.6;-992.4
2025-08-12 07:00;+02:00;;;;257.3;190.2;-758.5
2025-08-12 08:00;+02:00;;;;757.4;797.8;-140.7
2025-08-12 09:00;+02:00;;;;1192;1343.9;545.4
2025-08-12 10:00;+02:00;;;;833.6;918.3;443.3
2025-08-12 11:00;+02:00;;;;992.2;1149.4;943.8
2025-08-12 12:00;+02:00;;;;478.6;651.5;589.9
2025-08-12 13:00;+02:00;;;;595.9;777;846.8
2025-08-12 14:00;+02:00;;;;423.9;494.2;455.1
2025-08-12 15:00;+02:00;;;;878.6;1188.4;1206.9
2025-08-12 16:00;+02:00;;;;1580.5;1851.4;1662
2025-08-12 17:00;+02:00;;;;1709.9;1993.5;1581.8
2025-08-12 18:00;+02:00;;;;1459.9;1678.3;1355.1
2025-08-12 19:00;+02:00;;;;1101.4;1489.5;1328.8
2025-08-12 20:00;+02:00;;;;701.9;1022.6;928.7
2025-08-12 21:00;+02:00;;;;624.5;866.1;693.7
2025-08-12 22:00;+02:00;;;;425.8;602;488.5
2025-08-12 23:00;+02:00;;;;563.8;766.1;501.3
