Data exported from Energy Quantified
https://energyquantified.com


;;;;2025-07-30 12:00;2025-07-30 00:00;2025-07-29 12:00
;;;;postfix;prefix;postfix
Date;TZ;DK1 Price Spot EUR/MWh NordPool H Actual;DK1 Price Spot Day-Ahead EUR/MWh H Backcast;DK1 Price Spot EUR/MWh H Forecast;DK1 Price Spot EUR/MWh H Forecast;DK1 Price Spot EUR/MWh H Forecast
2025-07-23 00:00;+02:00;76;95.77;;;
2025-07-23 01:00;+02:00;70;88.44;;;
2025-07-23 02:00;+02:00;66.79;84.48;;;
2025-07-23 03:00;+02:00;67.72;82.11;;;
2025-07-23 04:00;+02:00;70.36;83.7;;;
2025-07-23 05:00;+02:00;79.8;88.9;;;
2025-07-23 06:00;+02:00;84.55;93.81;;;
2025-07-23 07:00;+02:00;99.87;98.09;;;
2025-07-23 08:00;+02:00;96.5;93.85;;;
2025-07-23 09:00;+02:00;81.69;79.36;;;
2025-07-23 10:00;+02:00;67.3;62.98;;;
2025-07-23 11:00;+02:00;53.5;50.03;;;
2025-07-23 12:00;+02:00;33.72;35.97;;;
2025-07-23 13:00;+02:00;25.61;27.49;;;
2025-07-23 14:00;+02:00;26.82;22.92;;;
2025-07-23 15:00;+02:00;40.3;29.02;;;
2025-07-23 16:00;+02:00;67.81;54.26;;;
2025-07-23 17:00;+02:00;78.05;81.71;;;
2025-07-23 18:00;+02:00;86.07;97.91;;;
2025-07-23 19:00;+02:00;105;112.68;;;
2025-07-23 20:00;+02:00;112.98;130.28;;;
2025-07-23 21:00;+02:00;119.74;130.19;;;
