Data exported from Energy Quantified
https://energyquantified.com


;;;;;2025-07-30 00:00;2025-07-29 12:00;2025-07-29 00:00;2025-07-28 12:00;2025-07-28 00:00
;;;;;ec;ec;ec;ec;ec
Date;TZ;DK1 Residual Load MWh/h H Actual;DK1 Residual Load MWh/h 15min Normal;DK1 Residual Load MWh/h 15min Backcast;DK1 Residual Load MWh/h 15min Forecast;DK1 Residual Load MWh/h 15min Forecast;DK1 Residual Load MWh/h 15min Forecast;DK1 Residual Load MWh/h 15min Forecast;DK1 Residual Load MWh/h 15min Forecast
2025-07-23 00:00;+02:00;-241;1247.86;280.12;;;;;
2025-07-23 01:00;+02:00;-182.75;1190.73;94.62;;;;;
2025-07-23 02:00;+02:00;-91.25;1170.24;-22.16;;;;;
2025-07-23 03:00;+02:00;48;1175.11;89.33;;;;;
2025-07-23 04:00;+02:00;143;1198.03;232.96;;;;;
2025-07-23 05:00;+02:00;351;1242.51;299.23;;;;;
2025-07-23 06:00;+02:00;769.5;1344.46;422.2;;;;;
2025-07-23 07:00;+02:00;1064.25;1418.28;576.05;;;;;
2025-07-23 08:00;+02:00;1069.5;1285.35;562.19;;;;;
2025-07-23 09:00;+02:00;994.75;977.79;490.02;;;;;
2025-07-23 10:00;+02:00;959.5;705.06;305.06;;;;;
2025-07-23 11:00;+02:00;679.25;551.24;158.46;;;;;
2025-07-23 12:00;+02:00;536.75;272.65;214.22;;;;;
2025-07-23 13:00;+02:00;528.75;154.96;381.7;;;;;
2025-07-23 14:00;+02:00;491.75;171.98;701.13;;;;;
2025-07-23 15:00;+02:00;558.5;282.39;914.56;;;;;
2025-07-23 16:00;+02:00;645.25;384.21;920.9;;;;;
2025-07-23 17:00;+02:00;954;820.36;1262.59;;;;;
2025-07-23 18:00;+02:00;1229.5;1153.92;1533.26;;;;;
2025-07-23 19:00;+02:00;1561;1391.13;1610.9;;;;;
2025-07-23 20:00;+02:00;1774;1570.13;1755.64;;;;;
2025-07-23 21:00;+02:00;1881.75;1661.17;1836.1;;;;;
2025-07-23 22:00;+02:00;1739;1602.75;1780.06;;;;;
2025-07-23 23:00;+02:00;1459.5;1436.13;1722.04;;;;;
2025-07-24 00:00;+02:00;1234.25;1270.28;1696.59;;;;;
2025-07-24 01:00;+02:00;1389;1211.92;1664.5;;;;;
2025-07-24 02:00;+02:00;1521.75;1189.33;1684.78;;;;;
2025-07-24 03:00;+02:00;1554.75;1191.68;1685.32;;;;;
2025-07-24 04:00;+02:00;1453.25;1215.92;1602.86;;;;;
2025-07-24 05:00;+02:00;1551;1262.31;1504.19;;;;;
2025-07-24 06:00;+02:00;1688;1368.42;1476.38;;;;;
2025-07-24 07:00;+02:00;1710.25;1443.01;1580.46;;;;;
2025-07-24 08:00;+02:00;1495.75;1312.38;1525.27;;;;;
2025-07-24 09:00;+02:00;1271.75;1007.22;1333.31;;;;;
2025-07-24 10:00;+02:00;994.5;732.65;1153.84;;;;;
2025-07-24 11:00;+02:00;529.25;583.39;1049.66;;;;;
2025-07-24 12:00;+02:00;366.75;304.75;994.71;;;;;
2025-07-24 13:00;+02:00;302;186.8;1025.96;;;;;
2025-07-24 14:00;+02:00;354.75;204.22;937.48;;;;;
2025-07-24 15:00;+02:00;203.75;308.82;962.32;;;;;
2025-07-24 16:00;+02:00;576;415.39;914.18;;;;;
2025-07-24 17:00;+02:00;932;841.15;1104.27;;;;;
2025-07-24 18:00;+02:00;1209.75;1177.98;1312.24;;;;;
2025-07-24 19:00;+02:00;1454;1424.54;1514.07;;;;;
2025-07-24 20:00;+02:00;1627.75;1601.87;1661.09;;;;;
2025-07-24 21:00;+02:00;1497;1693.86;1710.83;;;;;
2025-07-24 22:00;+02:00;1385;1629.12;1644.22;;;;;
2025-07-24 23:00;+02:00;1259;1459.36;1560.27;;;;;
2025-07-25 00:00;+02:00;1212.25;1287.71;1407.94;;;;;
2025-07-25 01:00;+02:00;1324.25;1226.59;1140.4;;;;;
2025-07-25 02:00;+02:00;1257.25;1201;1146.64;;;;;
2025-07-25 03:00;+02:00;863.25;1203.67;800.69;;;;;
2025-07-25 04:00;+02:00;807;1231.14;568.73;;;;;
2025-07-25 05:00;+02:00;897;1273.8;618.1;;;;;
2025-07-25 06:00;+02:00;891.25;1369.95;643.61;;;;;
2025-07-25 07:00;+02:00;958.5;1436.46;629.64;;;;;
2025-07-25 08:00;+02:00;950;1300.43;646.9;;;;;
2025-07-25 09:00;+02:00;817.25;987.69;498.45;;;;;
2025-07-25 10:00;+02:00;815.25;700.39;269.69;;;;;
2025-07-25 11:00;+02:00;647.25;528.39;43.93;;;;;
2025-07-25 12:00;+02:00;388.75;210.07;-501.61;;;;;
2025-07-25 13:00;+02:00;194.25;8.57;-700.4;;;;;
2025-07-25 14:00;+02:00;-67;-32.81;-719.43;;;;;
2025-07-25 15:00;+02:00;-244.25;85.99;-894.08;;;;;
2025-07-25 16:00;+02:00;-325.25;224.29;-1057.64;;;;;
2025-07-25 17:00;+02:00;-123;657.06;-688.36;;;;;
2025-07-25 18:00;+02:00;13.25;1022.33;-294.7;;;;;
2025-07-25 19:00;+02:00;12.5;1234.19;-59.59;;;;;
2025-07-25 20:00;+02:00;377;1406.3;216.58;;;;;
2025-07-25 21:00;+02:00;543;1517.49;383.35;;;;;
2025-07-25 22:00;+02:00;539.25;1489.28;426.45;;;;;
2025-07-25 23:00;+02:00;439.25;1358.12;497.79;;;;;
2025-07-26 00:00;+02:00;336.25;1219.93;465.94;;;;;
2025-07-26 01:00;+02:00;227.25;1145.39;240.12;;;;;
2025-07-26 02:00;+02:00;344.25;1112.96;291.51;;;;;
2025-07-26 03:00;+02:00;394.25;1109.61;298.38;;;;;
2025-07-26 04:00;+02:00;383.5;1111.11;357;;;;;
