Data exported from Energy Quantified
https://energyquantified.com


;;;;2025-07-30 12:00;2025-07-30 00:00;2025-07-29 12:00
;;;;postfix;prefix;postfix
Date;TZ;DK1 Residual Production Day-Ahead MWh/h H Synthetic;DK1 Residual Production Day-Ahead MWh/h H Backcast;DK1 Residual Production Day-Ahead MWh/h H Forecast;DK1 Residual Production Day-Ahead MWh/h H Forecast;DK1 Residual Production Day-Ahead MWh/h H Forecast
2025-08-11 07:00;+02:00;;;1097.9;1032.4;288.15
2025-08-11 08:00;+02:00;;;1491.05;1531.45;467.3
2025-08-11 09:00;+02:00;;;1670.8;1827.7;549.48
2025-08-11 10:00;+02:00;;;1040.2;1100.4;-48.05
2025-08-11 11:00;+02:00;;;940.43;1100.03;-204.45
2025-08-11 12:00;+02:00;;;129.15;296.35;-897.8
2025-08-11 13:00;+02:00;;;104;304.6;-1067.78
2025-08-11 14:00;+02:00;;;34.68;126.28;-816.83
2025-08-11 15:00;+02:00;;;852.85;1056.15;307.2
2025-08-11 16:00;+02:00;;;1609.7;1878.4;942.28
2025-08-11 17:00;+02:00;;;2010.73;2375.03;1094.67
2025-08-11 18:00;+02:00;;;1846.95;1930.95;1094.98
2025-08-11 19:00;+02:00;;;1830.33;2044.23;1109.85
2025-08-11 20:00;+02:00;;;1485.53;1773.93;836.18
2025-08-11 21:00;+02:00;;;1476.42;1699.03;709.78
2025-08-11 22:00;+02:00;;;1348.33;1450.33;532.98
2025-08-11 23:00;+02:00;;;1186.5;1190.5;535.03
2025-08-12 00:00;+02:00;;;1126.65;1204.85;400.18
2025-08-12 01:00;+02:00;;;1075.2;1050.6;258.07
2025-08-12 02:00;+02:00;;;1244.42;1126.62;269.4
2025-08-12 03:00;+02:00;;;1377.83;1266.53;257.68
2025-08-12 04:00;+02:00;;;1358.93;1270.43;177.25
2025-08-12 05:00;+02:00;;;1260.23;1136.43;34.92
2025-08-12 06:00;+02:00;;;973.9;856.8;-168.78
2025-08-12 07:00;+02:00;;;1122.65;1058.45;134.43
2025-08-12 08:00;+02:00;;;1453.68;1498.28;574.1
2025-08-12 09:00;+02:00;;;1648.78;1800.78;951.52
2025-08-12 10:00;+02:00;;;1005.58;1076.68;528.5
2025-08-12 11:00;+02:00;;;876.65;1018.55;731.05
2025-08-12 12:00;+02:00;;;45.75;249.55;80.97
2025-08-12 13:00;+02:00;;;39.17;241.47;202.48
2025-08-12 14:00;+02:00;;;-27.6;56;-61.52
2025-08-12 15:00;+02:00;;;558.15;926.95;901.3
2025-08-12 16:00;+02:00;;;1598.42;1867.83;1673
2025-08-12 17:00;+02:00;;;2151.53;2436.53;2076
2025-08-12 18:00;+02:00;;;2146.75;2370.45;2153.73
2025-08-12 19:00;+02:00;;;1930.83;2336.12;2333.08
2025-08-12 20:00;+02:00;;;1703.53;2026.93;2131.9
2025-08-12 21:00;+02:00;;;1653.22;1894.32;1899.33
2025-08-12 22:00;+02:00;;;1349.4;1540.1;1588.8
2025-08-12 23:00;+02:00;;;1333.35;1543.65;1449.33
